order_id,order_date,region,segment,category,product,units,unit_price,discount,revenue,cost,profit
18554,2024-11-12,West,Corporate,Office Supplies,Binder,1,5.93,0.062,5.56,4.31,1.25
18555,2024-11-12,South,Corporate,Furniture,Cabinet,2,192.65,0.054,364.56,260.4,104.16
18556,2024-11-12,West,Home Office,Office Supplies,Binder,1,5.65,0.057,5.33,4.08,1.25
18557,2024-11-12,North,Small Business,Office Supplies,Stapler,2,9.1,0.048,17.33,12.75,4.58
18558,2024-11-12,North,Consumer,Office Supplies,Paper,4,4.94,0.056,18.64,12.6,6.04
18559,2024-11-12,North,Consumer,Furniture,Cabinet,2,184.7,0.068,344.39,283.17,61.22
18560,2024-11-12,West,Small Business,Office Supplies,Paper,1,5.23,0.062,4.91,3.38,1.52
18561,2024-11-12,West,Corporate,Office Supplies,Binder,2,6.77,0.041,13.0,8.82,4.17
18562,2024-11-12,West,Home Office,Furniture,Table,1,282.07,0.022,275.76,182.9,92.86
18563,2024-11-12,South,Small Business,Office Supplies,Pen,3,1.88,0.034,5.45,4.16,1.29
18564,2024-11-12,East,Home Office,Technology,Monitor,1,214.04,0.044,204.63,129.58,75.05
18565,2024-11-12,West,Consumer,Office Supplies,Paper,1,4.94,0.023,4.82,3.63,1.19
18566,2024-11-12,South,Small Business,Technology,Monitor,5,205.75,0.03,997.76,694.04,303.72
18567,2024-11-12,East,Home Office,Office Supplies,Calendar,1,9.97,0.053,9.45,6.35,3.1
18568,2024-11-12,North,Consumer,Furniture,Bookcase,1,159.17,0.049,151.45,98.06,53.39
18569,2024-11-12,West,Corporate,Office Supplies,Pen,2,1.85,0.055,3.49,2.91,0.59
18570,2024-11-12,West,Small Business,Office Supplies,Pen,1,2.28,0.048,2.17,1.46,0.72
18571,2024-11-12,East,Small Business,Technology,Mouse,1,18.36,0.059,17.27,11.32,5.94
18572,2024-11-12,West,Consumer,Office Supplies,Pen,1,1.97,0.029,1.91,1.49,0.42
18573,2024-11-12,South,Consumer,Office Supplies,Pen,1,1.73,0.049,1.64,1.06,0.59
18574,2024-11-12,West,Small Business,Furniture,Chair,2,130.64,0.057,246.44,182.36,64.08
18575,2024-11-12,South,Small Business,Office Supplies,Pen,1,1.91,0.075,1.76,1.36,0.4
18576,2024-11-12,West,Small Business,Technology,Headphones,2,74.32,0.071,138.06,106.58,31.48
18577,2024-11-12,South,Small Business,Furniture,Desk,2,324.11,0.07,602.76,408.7,194.06
18578,2024-11-12,East,Home Office,Technology,Headphones,1,70.53,0.068,65.75,46.36,19.39
18579,2024-11-12,West,Home Office,Office Supplies,Binder,1,6.81,0.023,6.65,4.53,2.12
18580,2024-11-12,North,Small Business,Technology,Keyboard,2,31.17,0.055,58.91,41.92,16.99
18581,2024-11-12,North,Corporate,Technology,Laptop,3,765.18,0.052,2175.58,1699.63,475.95
18582,2024-11-12,West,Home Office,Furniture,Cabinet,1,186.45,0.039,179.11,147.92,31.19
18583,2024-11-12,South,Home Office,Technology,Keyboard,1,26.55,0.056,25.08,17.87,7.21
18584,2024-11-12,South,Home Office,Furniture,Cabinet,2,227.97,0.055,430.79,342.05,88.73
18585,2024-11-12,West,Home Office,Technology,Laptop,1,784.99,0.056,741.16,564.57,176.6
18586,2024-11-12,South,Consumer,Office Supplies,Pen,3,1.89,0.053,5.38,3.45,1.93
18587,2024-11-12,West,Consumer,Technology,Headphones,1,87.09,0.049,82.86,52.84,30.02
18588,2024-11-12,West,Consumer,Technology,Headphones,1,76.75,0.071,71.28,51.38,19.9
18589,2024-11-12,North,Corporate,Furniture,Bookcase,2,157.05,0.098,283.22,224.49,58.72
18590,2024-11-12,West,Home Office,Furniture,Table,1,275.58,0.037,265.31,201.9,63.41
18591,2024-11-12,North,Home Office,Office Supplies,Paper,1,4.26,0.046,4.07,2.82,1.24
18592,2024-11-12,South,Small Business,Furniture,Bookcase,1,164.48,0.036,158.49,108.08,50.41
18593,2024-11-12,West,Home Office,Furniture,Table,1,221.89,0.066,207.26,161.74,45.51
18594,2024-11-12,North,Consumer,Furniture,Chair,1,107.14,0.031,103.82,72.69,31.13
18595,2024-11-12,South,Corporate,Technology,Keyboard,1,26.88,0.052,25.49,17.85,7.64
18596,2024-11-12,North,Corporate,Office Supplies,Calendar,2,9.06,0.048,17.26,12.13,5.13
18597,2024-11-12,West,Home Office,Furniture,Cabinet,1,207.54,0.046,198.09,135.18,62.91
18598,2024-11-13,West,Consumer,Office Supplies,Calendar,1,10.21,0.035,9.85,6.82,3.03
18599,2024-11-13,North,Consumer,Furniture,Chair,1,122.79,0.042,117.65,91.17,26.49
18600,2024-11-13,East,Corporate,Technology,Mouse,1,21.13,0.069,19.68,15.25,4.43
18601,2024-11-13,East,Corporate,Office Supplies,Stapler,1,7.97,0.042,7.63,4.93,2.69
18602,2024-11-13,West,Consumer,Technology,Mouse,1,22.75,0.015,22.41,18.03,4.37
18603,2024-11-13,East,Home Office,Office Supplies,Paper,1,5.55,0.079,5.11,4.3,0.81
18604,2024-11-13,North,Corporate,Office Supplies,Pen,1,1.82,0.064,1.7,1.13,0.58
18605,2024-11-13,West,Corporate,Office Supplies,Paper,1,4.28,0.012,4.23,3.35,0.88
18606,2024-11-13,North,Consumer,Technology,Mouse,1,20.98,0.071,19.49,13.6,5.89
18607,2024-11-13,East,Home Office,Furniture,Chair,1,136.24,0.05,129.37,83.4,45.97
18608,2024-11-13,North,Home Office,Office Supplies,Paper,2,4.97,0.044,9.51,7.16,2.35
18609,2024-11-13,West,Consumer,Office Supplies,Pen,1,1.71,0.054,1.62,1.35,0.27
18610,2024-11-13,North,Corporate,Furniture,Bookcase,1,158.19,0.021,154.84,102.39,52.45
18611,2024-11-13,North,Home Office,Furniture,Chair,1,132.84,0.084,121.67,87.1,34.57
18612,2024-11-13,North,Corporate,Office Supplies,Stapler,2,7.58,0.041,14.55,10.35,4.2
18613,2024-11-13,West,Consumer,Office Supplies,Stapler,2,7.86,0.074,14.56,10.22,4.34
18614,2024-11-13,West,Consumer,Furniture,Chair,1,135.42,0.061,127.15,85.32,41.83
18615,2024-11-13,North,Home Office,Office Supplies,Binder,1,5.43,0.076,5.02,3.7,1.32
18616,2024-11-13,South,Corporate,Office Supplies,Pen,1,1.84,0.043,1.76,1.43,0.34
18617,2024-11-13,North,Small Business,Office Supplies,Paper,1,4.41,0.034,4.26,2.96,1.3
18618,2024-11-13,West,Consumer,Technology,Headphones,1,75.52,0.075,69.82,47.07,22.75
18619,2024-11-13,South,Corporate,Technology,Laptop,2,918.33,0.065,1717.28,1370.43,346.84
18620,2024-11-13,South,Home Office,Office Supplies,Pen,1,1.93,0.091,1.75,1.52,0.23
18621,2024-11-13,South,Corporate,Technology,Headphones,1,72.74,0.054,68.84,50.16,18.68
18622,2024-11-13,East,Consumer,Office Supplies,Paper,3,5.25,0.05,14.97,11.08,3.9
18623,2024-11-13,South,Small Business,Office Supplies,Paper,1,5.23,0.063,4.9,3.26,1.64
18624,2024-11-13,West,Small Business,Furniture,Cabinet,1,191.72,0.066,179.1,145.24,33.86
18625,2024-11-13,East,Small Business,Technology,Monitor,3,199.22,0.08,550.0,359.55,190.46
18626,2024-11-13,East,Consumer,Furniture,Table,1,262.18,0.044,250.67,170.35,80.33
18627,2024-11-13,North,Consumer,Office Supplies,Binder,1,5.36,0.036,5.16,4.24,0.92
18628,2024-11-13,West,Corporate,Office Supplies,Paper,1,5.41,0.076,5.0,3.41,1.59
18629,2024-11-13,South,Consumer,Furniture,Cabinet,1,222.21,0.069,206.9,162.99,43.91
18630,2024-11-13,East,Consumer,Furniture,Bookcase,1,133.62,0.03,129.65,100.86,28.79
18631,2024-11-13,West,Consumer,Technology,Laptop,1,942.08,0.056,889.0,705.83,183.17
18632,2024-11-13,North,Small Business,Technology,Laptop,1,876.33,0.027,852.58,630.01,222.57
18633,2024-11-13,North,Consumer,Office Supplies,Binder,1,5.95,0.063,5.57,4.46,1.11
18634,2024-11-13,South,Corporate,Technology,Laptop,1,803.98,0.032,777.85,569.08,208.77
18635,2024-11-13,South,Home Office,Furniture,Cabinet,1,220.97,0.065,206.54,147.38,59.17
18636,2024-11-13,West,Corporate,Technology,Monitor,1,222.56,0.023,217.53,136.61,80.92
18637,2024-11-13,South,Corporate,Technology,Keyboard,3,28.72,0.024,84.11,52.91,31.2
18638,2024-11-13,East,Small Business,Office Supplies,Calendar,2,11.4,0.039,21.91,13.87,8.04
18639,2024-11-13,North,Consumer,Office Supplies,Stapler,1,8.43,0.053,7.98,5.07,2.91
18640,2024-11-13,North,Small Business,Office Supplies,Paper,1,5.69,0.041,5.46,4.53,0.92
18641,2024-11-13,East,Home Office,Technology,Keyboard,1,30.53,0.026,29.74,21.08,8.66
18642,2024-11-13,South,Consumer,Technology,Mouse,1,21.59,0.053,20.43,14.12,6.32
18643,2024-11-13,North,Corporate,Furniture,Chair,1,112.76,0.0,112.76,69.79,42.97
18644,2024-11-13,North,Small Business,Furniture,Chair,1,109.33,0.046,104.3,70.9,33.4
18645,2024-11-13,North,Home Office,Furniture,Table,1,250.72,0.017,246.43,165.92,80.51
18646,2024-11-13,North,Consumer,Office Supplies,Calendar,1,10.86,0.068,10.13,8.53,1.6
18647,2024-11-13,West,Consumer,Furniture,Chair,1,117.6,0.026,114.52,78.89,35.63
18648,2024-11-13,South,Home Office,Furniture,Cabinet,1,179.28,0.079,165.14,126.05,39.1
18649,2024-11-14,East,Home Office,Furniture,Cabinet,1,197.04,0.072,182.77,151.45,31.33
18650,2024-11-14,East,Consumer,Furniture,Chair,1,122.82,0.034,118.63,84.13,34.5
18651,2024-11-14,East,Consumer,Furniture,Desk,1,300.19,0.013,296.2,223.53,72.67
18652,2024-11-14,West,Home Office,Furniture,Table,1,217.29,0.064,203.46,171.63,31.83
18653,2024-11-14,West,Corporate,Office Supplies,Calendar,2,10.99,0.023,21.46,14.5,6.96
18654,2024-11-14,East,Consumer,Furniture,Bookcase,1,171.15,0.056,161.62,104.68,56.94
18655,2024-11-14,South,Home Office,Technology,Keyboard,3,32.61,0.002,97.63,61.08,36.56
18656,2024-11-14,South,Consumer,Furniture,Cabinet,1,188.72,0.039,181.28,142.63,38.66
18657,2024-11-14,East,Small Business,Office Supplies,Stapler,1,7.83,0.073,7.26,6.21,1.04
18658,2024-11-14,West,Corporate,Furniture,Desk,1,339.88,0.071,315.89,259.87,56.03
18659,2024-11-14,East,Small Business,Furniture,Table,1,276.82,0.063,259.41,215.47,43.94
18660,2024-11-14,North,Home Office,Technology,Laptop,1,978.81,0.012,967.41,717.45,249.96
18661,2024-11-14,North,Small Business,Furniture,Table,1,240.5,0.068,224.2,145.82,78.38
18662,2024-11-14,South,Small Business,Technology,Monitor,4,188.07,0.044,719.05,520.99,198.06
18663,2024-11-14,East,Small Business,Office Supplies,Pen,2,1.74,0.036,3.35,2.57,0.77
18664,2024-11-14,North,Corporate,Office Supplies,Stapler,1,8.85,0.048,8.43,6.17,2.25
18665,2024-11-14,South,Small Business,Furniture,Chair,3,125.58,0.063,353.01,281.12,71.89
18666,2024-11-14,North,Small Business,Furniture,Desk,2,287.91,0.079,530.27,373.49,156.78
18667,2024-11-14,West,Small Business,Technology,Mouse,1,18.34,0.044,17.53,13.46,4.07
18668,2024-11-14,East,Corporate,Furniture,Table,2,281.73,0.038,541.9,446.67,95.23
18669,2024-11-14,West,Small Business,Office Supplies,Paper,1,4.87,0.054,4.61,3.61,1.0
18670,2024-11-14,North,Small Business,Furniture,Table,1,285.11,0.028,277.0,226.45,50.55
18671,2024-11-14,South,Small Business,Office Supplies,Stapler,1,8.98,0.028,8.73,6.71,2.02
18672,2024-11-14,East,Consumer,Technology,Laptop,2,778.11,0.035,1501.87,1188.28,313.59
18673,2024-11-14,East,Small Business,Technology,Mouse,2,22.76,0.052,43.14,27.77,15.37
18674,2024-11-14,North,Corporate,Furniture,Desk,1,334.15,0.025,325.74,254.92,70.82
18675,2024-11-14,East,Corporate,Technology,Keyboard,1,27.81,0.058,26.2,16.83,9.37
18676,2024-11-14,South,Home Office,Office Supplies,Stapler,2,9.02,0.028,17.54,11.99,5.55
18677,2024-11-14,North,Consumer,Office Supplies,Pen,1,1.88,0.069,1.75,1.32,0.43
18678,2024-11-14,East,Small Business,Technology,Monitor,2,198.1,0.048,377.31,259.69,117.62
18679,2024-11-14,South,Consumer,Furniture,Chair,1,110.6,0.065,103.4,67.63,35.77
18680,2024-11-14,East,Corporate,Technology,Keyboard,1,31.78,0.032,30.78,24.48,6.31
18681,2024-11-14,South,Home Office,Technology,Laptop,1,832.9,0.025,812.0,542.35,269.65
18682,2024-11-14,South,Consumer,Office Supplies,Pen,2,1.71,0.016,3.36,2.33,1.03
18683,2024-11-14,East,Small Business,Technology,Keyboard,2,27.26,0.055,51.54,41.55,10.0
18684,2024-11-14,South,Home Office,Office Supplies,Binder,1,6.47,0.043,6.19,4.87,1.32
18685,2024-11-14,South,Corporate,Technology,Laptop,1,886.97,0.033,857.89,554.65,303.24
18686,2024-11-14,North,Consumer,Technology,Headphones,1,90.67,0.079,83.46,65.09,18.38
18687,2024-11-14,East,Home Office,Office Supplies,Binder,1,5.37,0.051,5.1,4.13,0.96
18688,2024-11-14,North,Home Office,Office Supplies,Paper,1,5.47,0.053,5.18,3.97,1.21
18689,2024-11-15,East,Consumer,Office Supplies,Stapler,1,8.1,0.072,7.51,5.3,2.22
18690,2024-11-15,South,Home Office,Office Supplies,Binder,6,5.25,0.049,29.93,23.56,6.37
18691,2024-11-15,West,Small Business,Office Supplies,Calendar,2,9.78,0.057,18.44,11.97,6.46
18692,2024-11-15,South,Home Office,Technology,Mouse,1,20.88,0.048,19.89,12.73,7.16
18693,2024-11-15,North,Consumer,Furniture,Cabinet,1,170.2,0.046,162.42,134.82,27.6
18694,2024-11-15,South,Corporate,Technology,Mouse,1,18.43,0.052,17.48,14.42,3.06
18695,2024-11-15,West,Consumer,Office Supplies,Paper,1,4.38,0.052,4.16,3.42,0.74
18696,2024-11-15,North,Consumer,Office Supplies,Calendar,1,9.48,0.07,8.82,6.91,1.9
18697,2024-11-15,West,Corporate,Furniture,Desk,2,310.4,0.066,579.61,401.23,178.38
18698,2024-11-15,West,Home Office,Furniture,Cabinet,2,218.16,0.031,422.79,271.92,150.86
18699,2024-11-15,West,Corporate,Office Supplies,Pen,2,1.93,0.03,3.75,2.76,0.99
18700,2024-11-15,East,Small Business,Furniture,Bookcase,3,163.76,0.061,461.3,322.28,139.02
18701,2024-11-15,East,Corporate,Furniture,Desk,1,330.78,0.052,313.48,254.4,59.08
18702,2024-11-15,East,Corporate,Technology,Monitor,1,174.21,0.04,167.22,124.56,42.67
18703,2024-11-15,South,Home Office,Furniture,Bookcase,1,158.02,0.038,152.06,114.21,37.84
18704,2024-11-15,South,Corporate,Office Supplies,Pen,1,2.24,0.068,2.09,1.36,0.73
18705,2024-11-15,South,Home Office,Technology,Laptop,1,925.38,0.031,896.44,561.22,335.22
18706,2024-11-15,West,Corporate,Office Supplies,Paper,1,5.58,0.063,5.23,3.94,1.29
18707,2024-11-15,East,Consumer,Technology,Keyboard,2,32.38,0.052,61.36,44.53,16.83
18708,2024-11-15,East,Home Office,Technology,Headphones,5,72.8,0.043,348.29,224.87,123.42
18709,2024-11-15,South,Small Business,Technology,Laptop,2,834.48,0.036,1609.1,1045.02,564.08
18710,2024-11-15,East,Small Business,Furniture,Table,2,258.55,0.029,502.35,381.44,120.91
18711,2024-11-15,West,Small Business,Furniture,Chair,2,118.26,0.044,226.09,166.22,59.87
18712,2024-11-15,South,Small Business,Furniture,Bookcase,1,151.87,0.053,143.79,100.45,43.33
18713,2024-11-15,West,Consumer,Office Supplies,Binder,2,6.19,0.013,12.22,8.52,3.7
18714,2024-11-15,North,Small Business,Furniture,Desk,1,279.61,0.07,260.17,168.21,91.96
18715,2024-11-15,North,Corporate,Office Supplies,Stapler,2,8.74,0.058,16.48,13.75,2.72
18716,2024-11-15,East,Corporate,Technology,Keyboard,2,26.39,0.008,52.37,41.85,10.51
18717,2024-11-15,South,Small Business,Technology,Laptop,1,882.55,0.0,882.55,581.3,301.25
18718,2024-11-15,North,Small Business,Furniture,Chair,1,137.71,0.051,130.71,94.3,36.4
18719,2024-11-15,East,Home Office,Technology,Laptop,1,843.28,0.057,795.51,543.42,252.08
18720,2024-11-15,North,Consumer,Furniture,Chair,1,127.09,0.05,120.79,83.96,36.83
18721,2024-11-15,East,Home Office,Furniture,Desk,2,316.13,0.033,611.53,440.24,171.29
18722,2024-11-15,West,Home Office,Furniture,Table,1,279.51,0.058,263.32,178.36,84.96
18723,2024-11-15,East,Home Office,Technology,Mouse,1,18.83,0.044,18.0,14.96,3.05
18724,2024-11-15,North,Small Business,Technology,Laptop,3,914.44,0.052,2599.94,1647.92,952.02
18725,2024-11-15,East,Corporate,Technology,Mouse,6,18.59,0.051,105.9,71.48,34.42
18726,2024-11-15,East,Small Business,Technology,Headphones,2,71.51,0.021,139.95,106.41,33.54
18727,2024-11-15,West,Small Business,Technology,Laptop,1,982.95,0.03,953.07,689.26,263.81
18728,2024-11-15,North,Consumer,Office Supplies,Binder,2,5.76,0.044,11.02,8.9,2.12
18729,2024-11-15,East,Corporate,Furniture,Bookcase,1,155.08,0.05,147.26,101.9,45.36
18730,2024-11-15,West,Home Office,Office Supplies,Calendar,2,11.01,0.032,21.31,17.01,4.3
18731,2024-11-15,East,Small Business,Office Supplies,Paper,2,4.6,0.025,8.96,6.66,2.3
18732,2024-11-15,North,Small Business,Office Supplies,Stapler,2,8.65,0.071,16.06,13.82,2.25
18733,2024-11-15,North,Corporate,Technology,Keyboard,1,31.03,0.074,28.72,20.71,8.01
18734,2024-11-15,South,Small Business,Office Supplies,Pen,3,2.25,0.057,6.35,4.37,1.98
18735,2024-11-15,South,Small Business,Furniture,Desk,1,324.44,0.102,291.19,219.26,71.93
18736,2024-11-15,South,Small Business,Furniture,Cabinet,1,176.66,0.082,162.19,109.78,52.41
18737,2024-11-15,North,Corporate,Technology,Laptop,4,799.22,0.058,3012.34,2309.33,703.02
18738,2024-11-15,South,Corporate,Technology,Mouse,1,19.42,0.056,18.34,14.59,3.75
18739,2024-11-15,East,Home Office,Office Supplies,Paper,5,5.52,0.038,26.55,21.21,5.35
18740,2024-11-15,West,Consumer,Furniture,Table,1,260.35,0.009,257.98,159.96,98.02
18741,2024-11-15,South,Consumer,Furniture,Cabinet,1,192.25,0.063,180.19,150.23,29.96
18742,2024-11-15,South,Small Business,Office Supplies,Stapler,1,8.63,0.081,7.94,5.3,2.64
18743,2024-11-15,East,Small Business,Furniture,Table,1,267.97,0.038,257.76,172.96,84.81
18744,2024-11-15,East,Consumer,Furniture,Chair,3,134.95,0.047,386.03,301.43,84.6
18745,2024-11-15,South,Small Business,Furniture,Table,4,264.23,0.015,1041.55,819.09,222.46
18746,2024-11-15,East,Small Business,Technology,Laptop,1,966.86,0.057,912.21,737.64,174.57
18747,2024-11-15,West,Small Business,Office Supplies,Binder,5,5.12,0.053,24.24,18.28,5.96
18748,2024-11-15,South,Corporate,Technology,Mouse,2,22.41,0.049,42.61,34.04,8.57
18749,2024-11-15,South,Consumer,Office Supplies,Binder,1,6.35,0.038,6.11,3.85,2.26
18750,2024-11-15,West,Corporate,Furniture,Cabinet,1,177.79,0.044,169.91,108.5,61.41
18751,2024-11-16,East,Small Business,Technology,Monitor,1,191.01,0.062,179.08,131.72,47.35
18752,2024-11-16,East,Corporate,Office Supplies,Binder,1,6.72,0.007,6.67,4.09,2.57
18753,2024-11-16,South,Consumer,Furniture,Bookcase,1,144.44,0.079,132.98,99.58,33.4
18754,2024-11-16,West,Corporate,Office Supplies,Paper,3,5.64,0.04,16.24,11.82,4.42
18755,2024-11-16,West,Small Business,Office Supplies,Stapler,2,7.59,0.065,14.2,10.9,3.3
18756,2024-11-16,North,Home Office,Office Supplies,Pen,1,1.85,0.073,1.71,1.19,0.53
18757,2024-11-16,South,Consumer,Technology,Mouse,1,17.81,0.042,17.06,11.98,5.08
18758,2024-11-16,East,Home Office,Technology,Keyboard,1,25.9,0.056,24.44,15.72,8.72
18759,2024-11-16,East,Consumer,Technology,Headphones,1,80.94,0.038,77.88,55.94,21.93
18760,2024-11-16,East,Small Business,Furniture,Chair,2,120.18,0.04,230.72,148.61,82.1
18761,2024-11-16,South,Home Office,Technology,Laptop,1,895.0,0.024,873.09,610.41,262.67
18762,2024-11-16,North,Small Business,Office Supplies,Binder,1,5.31,0.053,5.02,3.79,1.23
18763,2024-11-16,West,Consumer,Furniture,Chair,1,112.58,0.085,102.98,86.76,16.23
18764,2024-11-16,East,Corporate,Furniture,Bookcase,5,147.44,0.026,717.98,454.29,263.68
18765,2024-11-16,North,Consumer,Office Supplies,Stapler,1,7.01,0.086,6.41,5.04,1.37
18766,2024-11-16,East,Home Office,Furniture,Cabinet,1,180.27,0.053,170.73,123.2,47.53
18767,2024-11-16,East,Home Office,Technology,Laptop,1,932.5,0.094,845.09,634.87,210.23
18768,2024-11-16,South,Small Business,Office Supplies,Binder,1,6.63,0.066,6.19,4.96,1.23
18769,2024-11-16,North,Corporate,Furniture,Desk,2,327.88,0.018,644.12,401.37,242.74
18770,2024-11-16,West,Home Office,Office Supplies,Stapler,1,7.24,0.023,7.08,5.13,1.94
18771,2024-11-16,South,Small Business,Furniture,Table,1,251.27,0.045,239.9,168.64,71.26
18772,2024-11-17,West,Small Business,Furniture,Table,1,227.22,0.083,208.36,136.92,71.44
18773,2024-11-17,East,Corporate,Furniture,Cabinet,1,195.23,0.043,186.89,130.0,56.89
18774,2024-11-17,West,Consumer,Technology,Keyboard,4,29.81,0.056,112.58,73.03,39.55
18775,2024-11-17,North,Small Business,Furniture,Cabinet,1,189.66,0.048,180.53,147.45,33.09
18776,2024-11-17,North,Home Office,Technology,Headphones,1,88.73,0.055,83.87,54.66,29.21
18777,2024-11-17,North,Home Office,Technology,Monitor,1,219.81,0.035,212.06,142.96,69.09
18778,2024-11-17,West,Corporate,Technology,Mouse,2,17.58,0.027,34.21,23.63,10.57
18779,2024-11-17,North,Small Business,Furniture,Chair,2,120.52,0.041,231.26,175.79,55.47
18780,2024-11-17,East,Consumer,Technology,Laptop,3,1022.75,0.03,2977.1,2153.08,824.02
18781,2024-11-17,North,Consumer,Technology,Headphones,1,77.37,0.05,73.47,59.61,13.86
18782,2024-11-17,North,Home Office,Furniture,Cabinet,1,202.79,0.086,185.34,127.78,57.56
18783,2024-11-17,North,Home Office,Furniture,Desk,1,289.64,0.031,280.58,226.82,53.77
18784,2024-11-17,South,Small Business,Furniture,Table,1,224.65,0.005,223.55,167.86,55.69
18785,2024-11-17,South,Consumer,Furniture,Cabinet,1,226.83,0.088,206.94,176.5,30.44
18786,2024-11-17,North,Consumer,Technology,Headphones,2,81.55,0.055,154.21,124.84,29.37
18787,2024-11-17,West,Consumer,Furniture,Bookcase,1,172.24,0.047,164.23,109.05,55.18
18788,2024-11-18,West,Consumer,Furniture,Cabinet,1,206.07,0.031,199.76,164.71,35.05
18789,2024-11-18,North,Home Office,Furniture,Desk,2,270.87,0.057,511.05,362.05,149.0
18790,2024-11-18,North,Small Business,Furniture,Cabinet,1,223.68,0.016,220.03,158.94,61.09
18791,2024-11-18,West,Small Business,Office Supplies,Binder,6,5.51,0.028,32.16,26.41,5.76
18792,2024-11-18,West,Small Business,Technology,Laptop,2,849.5,0.036,1638.08,1125.77,512.31
18793,2024-11-18,West,Consumer,Technology,Mouse,1,18.47,0.031,17.89,11.63,6.26
18794,2024-11-18,South,Small Business,Technology,Monitor,1,200.25,0.034,193.49,135.6,57.88
18795,2024-11-18,East,Corporate,Office Supplies,Binder,1,6.52,0.034,6.3,4.66,1.64
18796,2024-11-18,North,Home Office,Office Supplies,Stapler,1,8.05,0.077,7.44,5.67,1.77
18797,2024-11-18,West,Corporate,Furniture,Bookcase,1,155.93,0.026,151.83,94.96,56.87
18798,2024-11-18,West,Consumer,Office Supplies,Pen,3,1.91,0.063,5.38,3.69,1.69
18799,2024-11-18,East,Small Business,Office Supplies,Binder,1,5.37,0.02,5.26,3.76,1.5
18800,2024-11-18,South,Small Business,Furniture,Chair,1,131.61,0.031,127.53,100.77,26.76
18801,2024-11-18,North,Consumer,Office Supplies,Pen,1,2.05,0.07,1.91,1.6,0.31
18802,2024-11-18,East,Consumer,Furniture,Table,1,238.59,0.053,226.04,166.52,59.52
18803,2024-11-18,South,Corporate,Office Supplies,Stapler,2,8.38,0.058,15.79,11.28,4.51
18804,2024-11-18,North,Small Business,Office Supplies,Pen,1,2.25,0.048,2.15,1.39,0.75
18805,2024-11-18,West,Small Business,Technology,Laptop,2,878.63,0.054,1661.67,1335.57,326.1
18806,2024-11-18,East,Small Business,Technology,Keyboard,4,29.3,0.034,113.17,83.1,30.07
18807,2024-11-18,West,Small Business,Office Supplies,Pen,1,1.95,0.056,1.84,1.18,0.66
18808,2024-11-18,South,Corporate,Furniture,Bookcase,1,153.31,0.026,149.3,96.47,52.83
18809,2024-11-18,East,Small Business,Technology,Mouse,1,22.52,0.077,20.79,15.26,5.53
18810,2024-11-18,West,Corporate,Technology,Monitor,1,204.07,0.038,196.32,138.22,58.1
18811,2024-11-18,West,Small Business,Office Supplies,Stapler,1,7.62,0.042,7.3,4.62,2.68
18812,2024-11-18,East,Small Business,Furniture,Bookcase,2,163.29,0.05,310.21,197.81,112.4
18813,2024-11-18,West,Small Business,Furniture,Cabinet,1,181.45,0.07,168.68,136.18,32.51
18814,2024-11-18,East,Home Office,Furniture,Chair,1,107.81,0.034,104.19,75.18,29.02
18815,2024-11-18,East,Home Office,Office Supplies,Binder,1,5.95,0.047,5.67,4.1,1.57
18816,2024-11-18,East,Small Business,Furniture,Bookcase,1,161.76,0.043,154.79,99.09,55.69
18817,2024-11-18,North,Corporate,Furniture,Chair,2,118.58,0.012,234.27,150.91,83.36
18818,2024-11-18,East,Corporate,Furniture,Table,1,286.9,0.029,278.68,190.86,87.83
18819,2024-11-18,South,Consumer,Office Supplies,Pen,2,1.95,0.04,3.75,2.69,1.06
18820,2024-11-18,West,Home Office,Technology,Headphones,5,82.17,0.073,381.05,249.35,131.7
18821,2024-11-18,East,Home Office,Technology,Mouse,1,18.75,0.06,17.62,11.9,5.72
18822,2024-11-18,West,Home Office,Furniture,Cabinet,1,215.32,0.079,198.29,157.33,40.96
18823,2024-11-18,North,Small Business,Office Supplies,Paper,1,5.01,0.038,4.82,3.31,1.51
18824,2024-11-18,East,Corporate,Office Supplies,Binder,1,6.45,0.044,6.16,4.31,1.85
18825,2024-11-18,South,Home Office,Furniture,Cabinet,2,170.23,0.076,314.49,230.16,84.33
18826,2024-11-18,South,Corporate,Office Supplies,Calendar,1,9.25,0.036,8.92,7.3,1.63
18827,2024-11-18,North,Corporate,Furniture,Cabinet,3,182.85,0.049,521.65,348.27,173.38
18828,2024-11-19,West,Home Office,Office Supplies,Calendar,1,8.97,0.066,8.38,6.61,1.77
18829,2024-11-19,North,Home Office,Technology,Monitor,1,193.55,0.041,185.62,124.67,60.95
18830,2024-11-19,South,Small Business,Technology,Laptop,3,943.24,0.049,2690.0,1944.54,745.46
18831,2024-11-19,East,Consumer,Furniture,Chair,1,125.24,0.031,121.39,94.44,26.94
18832,2024-11-19,West,Corporate,Technology,Keyboard,1,27.0,0.067,25.2,19.36,5.84
18833,2024-11-19,North,Home Office,Technology,Laptop,1,864.71,0.039,831.29,662.53,168.75
18834,2024-11-19,South,Small Business,Furniture,Cabinet,1,196.72,0.054,186.16,128.74,57.42
18835,2024-11-19,South,Small Business,Office Supplies,Calendar,1,11.03,0.034,10.65,7.02,3.63
18836,2024-11-19,West,Corporate,Technology,Keyboard,1,26.8,0.071,24.9,19.52,5.37
18837,2024-11-19,West,Small Business,Furniture,Table,1,242.44,0.05,230.22,183.52,46.7
